Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
0,02;/tracking/trackers/4/rotation;-21,0342;93,0238;-3,9692
0,02;/tracking/trackers/5/rotation;-10,3576;101,9542;5,0825
0,02;/tracking/trackers/2/rotation;-0,5898;94,5350;-0,1701
0,02;/tracking/trackers/3/rotation;0,0271;98,7493;-0,7613
0,02;/tracking/trackers/6/rotation;5,0321;96,0096;-2,0616
0,02;/tracking/trackers/1/rotation;7,8753;94,0130;-2,1512
0,02;/tracking/trackers/4/rotation;-20,8525;93,1360;-3,8650
0,02;/tracking/trackers/5/rotation;-10,3748;101,9042;5,2007
0,02;/tracking/trackers/2/rotation;-0,5408;94,4957;-0,2296
0,02;/tracking/trackers/3/rotation;0,0316;98,7573;-0,7760
0,02;/tracking/trackers/6/rotation;4,9579;95,8360;-2,0689
0,02;/tracking/trackers/1/rotation;7,7796;93,8981;-2,1048
0,02;/tracking/trackers/4/rotation;-20,6141;93,1920;-3,7491
0,02;/tracking/trackers/5/rotation;-10,2349;101,9075;5,3923
0,02;/tracking/trackers/2/rotation;-0,5025;94,4615;-0,2847
0,02;/tracking/trackers/3/rotation;0,0410;98,7617;-0,7777
0,02;/tracking/trackers/6/rotation;4,8829;95,6619;-2,0709
0,02;/tracking/trackers/1/rotation;7,6434;93,8013;-2,0922
0,02;/tracking/trackers/4/rotation;-20,2026;93,1669;-3,6081
0,02;/tracking/trackers/5/rotation;-10,0605;101,9779;5,6045
0,02;/tracking/trackers/2/rotation;-0,4723;94,4412;-0,3271
0,02;/tracking/trackers/3/rotation;0,0550;98,7586;-0,7779
0,02;/tracking/trackers/6/rotation;4,8154;95,4724;-2,0506
0,02;/tracking/trackers/1/rotation;7,3990;93,6805;-2,1442
0,02;/tracking/trackers/4/rotation;-19,6403;93,0803;-3,4601
0,02;/tracking/trackers/5/rotation;-9,8294;102,0590;5,7837
0,02;/tracking/trackers/2/rotation;-0,4510;94,4394;-0,3558
0,02;/tracking/trackers/3/rotation;0,0684;98,7520;-0,7714
0,02;/tracking/trackers/6/rotation;4,7573;95,2928;-2,0194
0,02;/tracking/trackers/1/rotation;7,1606;93,5264;-2,2196
0,02;/tracking/trackers/4/rotation;-19,1300;92,9884;-3,3281
0,02;/tracking/trackers/5/rotation;-9,5802;102,1925;5,9958
0,02;/tracking/trackers/2/rotation;-0,4354;94,4448;-0,3776
0,02;/tracking/trackers/3/rotation;0,0845;98,7384;-0,7651
0,02;/tracking/trackers/6/rotation;4,7017;95,0638;-1,9671
0,02;/tracking/trackers/1/rotation;6,9747;93,3668;-2,2869
0,02;/tracking/trackers/4/rotation;-18,5910;92,8621;-3,1760
0,02;/tracking/trackers/5/rotation;-9,3802;102,3248;6,1896
0,02;/tracking/trackers/2/rotation;-0,4226;94,4601;-0,3986
0,02;/tracking/trackers/3/rotation;0,1000;98,7235;-0,7614
0,02;/tracking/trackers/6/rotation;4,6485;94,8459;-1,9165
0,02;/tracking/trackers/1/rotation;6,8266;93,2400;-2,3400
0,02;/tracking/trackers/4/rotation;-18,1134;92,7462;-3,0376
0,02;/tracking/trackers/5/rotation;-9,2224;102,4314;6,3432
0,02;/tracking/trackers/2/rotation;-0,4123;94,4750;-0,4164
0,02;/tracking/trackers/3/rotation;0,1113;98,7118;-0,7574
0,02;/tracking/trackers/6/rotation;4,5804;94,5817;-1,8692
0,02;/tracking/trackers/1/rotation;6,8460;93,0868;-2,3476
0,02;/tracking/trackers/4/rotation;-17,6831;92,6446;-2,8881
0,02;/tracking/trackers/5/rotation;-9,1110;102,4986;6,4812
0,02;/tracking/trackers/2/rotation;-0,3992;94,4853;-0,4335
0,02;/tracking/trackers/3/rotation;0,1204;98,7023;-0,7569
0,02;/tracking/trackers/6/rotation;4,4903;94,2856;-1,8416
0,02;/tracking/trackers/1/rotation;7,0133;92,9767;-2,2972
0,02;/tracking/trackers/4/rotation;-17,3276;92,5707;-2,7309
0,02;/tracking/trackers/5/rotation;-9,1007;102,5284;6,6979
0,02;/tracking/trackers/2/rotation;-0,3865;94,4911;-0,4405
0,02;/tracking/trackers/3/rotation;0,1343;98,6910;-0,7688
0,02;/tracking/trackers/6/rotation;4,4142;94,0349;-1,8179
0,02;/tracking/trackers/1/rotation;7,1549;92,8836;-2,2547
0,02;/tracking/trackers/4/rotation;-16,9616;92,5296;-2,5880
0,02;/tracking/trackers/5/rotation;-9,1361;102,4989;6,9396
0,02;/tracking/trackers/2/rotation;-0,3728;94,4918;-0,4473
0,02;/tracking/trackers/3/rotation;0,1436;98,6911;-0,7766
0,02;/tracking/trackers/6/rotation;4,3147;93,7774;-1,8367
