Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
9,75;/tracking/trackers/1/rotation;3,68;-110,63;0,24;0,0000;0,0000
9,75;/tracking/trackers/4/rotation;-9,22;-105,84;7,50;0,0000;0,0000
9,75;/tracking/trackers/5/rotation;-29,44;-111,90;16,37;0,0000;0,0000
9,75;/tracking/trackers/2/rotation;0,04;-113,12;-0,05;0,0000;0,0000
9,75;/tracking/trackers/3/rotation;30,52;-94,69;-2,23;0,0000;0,0000
9,76;/tracking/trackers/6/rotation;1,68;-116,90;1,83;0,0000;0,0000
9,76;/tracking/trackers/1/rotation;4,26;-113,11;0,56;0,0000;0,0000
9,76;/tracking/trackers/4/rotation;-8,74;-106,76;7,51;0,0000;0,0000
9,76;/tracking/trackers/5/rotation;-29,66;-114,75;16,82;0,0000;0,0000
9,76;/tracking/trackers/2/rotation;0,04;-113,09;-0,05;0,0000;0,0000
9,76;/tracking/trackers/3/rotation;27,46;-97,72;0,00;0,0000;0,0000
9,78;/tracking/trackers/6/rotation;1,82;-119,22;1,84;0,0000;0,0000
9,78;/tracking/trackers/1/rotation;4,79;-115,54;0,79;0,0000;0,0000
9,78;/tracking/trackers/4/rotation;-8,43;-107,58;7,47;0,0000;0,0000
9,78;/tracking/trackers/5/rotation;-29,76;-117,57;17,23;0,0000;0,0000
9,78;/tracking/trackers/2/rotation;0,03;-113,06;-0,05;0,0000;0,0000
9,78;/tracking/trackers/3/rotation;24,92;-100,58;1,82;0,0000;0,0000
9,79;/tracking/trackers/6/rotation;1,91;-120,78;1,84;0,0000;0,0000
9,79;/tracking/trackers/1/rotation;5,22;-117,80;0,98;0,0000;0,0000
9,79;/tracking/trackers/4/rotation;-8,22;-108,21;7,43;0,0000;0,0000
9,79;/tracking/trackers/5/rotation;-29,76;-120,15;17,58;0,0000;0,0000
9,79;/tracking/trackers/2/rotation;0,03;-113,03;-0,05;0,0000;0,0000
9,79;/tracking/trackers/3/rotation;22,68;-103,40;3,43;0,0000;0,0000
9,81;/tracking/trackers/6/rotation;1,99;-122,08;1,85;0,0000;0,0000
9,81;/tracking/trackers/1/rotation;5,63;-120,67;1,20;0,0000;0,0000
9,81;/tracking/trackers/4/rotation;-8,07;-108,89;7,36;0,0000;0,0000
9,81;/tracking/trackers/5/rotation;-29,60;-123,14;17,72;0,0000;0,0000
9,81;/tracking/trackers/2/rotation;0,03;-113,00;-0,04;0,0000;0,0000
9,81;/tracking/trackers/3/rotation;19,83;-107,04;4,85;0,0000;0,0000
9,82;/tracking/trackers/6/rotation;2,16;-124,09;1,95;0,0000;0,0000
9,82;/tracking/trackers/1/rotation;5,97;-123,64;1,42;0,0000;0,0000
9,82;/tracking/trackers/4/rotation;-8,00;-109,57;7,28;0,0000;0,0000
9,82;/tracking/trackers/5/rotation;-29,25;-126,50;17,68;0,0000;0,0000
9,82;/tracking/trackers/2/rotation;0,03;-112,98;-0,04;0,0000;0,0000
9,82;/tracking/trackers/3/rotation;16,51;-111,52;5,93;0,0000;0,0000
9,84;/tracking/trackers/6/rotation;2,33;-126,03;2,04;0,0000;0,0000
9,84;/tracking/trackers/1/rotation;6,26;-126,39;1,63;0,0000;0,0000
9,84;/tracking/trackers/4/rotation;-7,93;-110,21;7,20;0,0000;0,0000
9,84;/tracking/trackers/5/rotation;-28,79;-130,42;17,55;0,0000;0,0000
9,84;/tracking/trackers/2/rotation;0,03;-112,96;-0,04;0,0000;0,0000
9,84;/tracking/trackers/3/rotation;13,40;-116,06;6,63;0,0000;0,0000
9,86;/tracking/trackers/6/rotation;2,54;-128,47;2,11;0,0000;0,0000
9,86;/tracking/trackers/1/rotation;6,49;-128,84;1,82;0,0000;0,0000
9,86;/tracking/trackers/4/rotation;-7,94;-110,83;7,13;0,0000;0,0000
9,86;/tracking/trackers/5/rotation;-28,20;-134,65;17,27;0,0000;0,0000
9,86;/tracking/trackers/2/rotation;0,03;-112,94;-0,05;0,0000;0,0000
9,86;/tracking/trackers/3/rotation;10,49;-121,10;6,77;0,0000;0,0000
9,87;/tracking/trackers/6/rotation;2,82;-130,79;2,14;0,0000;0,0000
9,87;/tracking/trackers/1/rotation;6,70;-131,00;2,00;0,0000;0,0000
9,87;/tracking/trackers/4/rotation;-7,94;-111,33;7,06;0,0000;0,0000
9,87;/tracking/trackers/5/rotation;-27,64;-138,32;17,15;0,0000;0,0000
9,87;/tracking/trackers/2/rotation;0,03;-112,92;-0,05;0,0000;0,0000
9,87;/tracking/trackers/3/rotation;8,14;-125,85;6,79;0,0000;0,0000
9,88;/tracking/trackers/6/rotation;3,08;-132,78;2,14;0,0000;0,0000
9,88;/tracking/trackers/1/rotation;6,93;-133,02;2,16;0,0000;0,0000
9,88;/tracking/trackers/4/rotation;-7,90;-111,75;7,00;0,0000;0,0000
9,88;/tracking/trackers/5/rotation;-26,96;-142,34;17,00;0,0000;0,0000
9,88;/tracking/trackers/2/rotation;0,03;-112,91;-0,05;0,0000;0,0000
9,88;/tracking/trackers/3/rotation;5,97;-131,16;6,51;0,0000;0,0000
9,90;/tracking/trackers/6/rotation;3,34;-134,57;2,12;0,0000;0,0000
9,90;/tracking/trackers/1/rotation;7,17;-134,82;2,30;0,0000;0,0000
9,90;/tracking/trackers/4/rotation;-7,82;-112,10;6,94;0,0000;0,0000
9,90;/tracking/trackers/5/rotation;-26,27;-146,01;16,96;0,0000;0,0000
9,90;/tracking/trackers/2/rotation;0,03;-112,90;-0,05;0,0000;0,0000
9,90;/tracking/trackers/3/rotation;4,00;-137,05;6,34;0,0000;0,0000
9,91;/tracking/trackers/6/rotation;3,64;-136,31;2,07;0,0000;0,0000
9,91;/tracking/trackers/1/rotation;7,45;-136,61;2,40;0,0000;0,0000
9,91;/tracking/trackers/4/rotation;-7,64;-112,44;6,87;0,0000;0,0000
9,91;/tracking/trackers/5/rotation;-25,24;-150,62;16,96;0,0000;0,0000
9,91;/tracking/trackers/2/rotation;0,03;-112,90;-0,05;0,0000;0,0000
9,91;/tracking/trackers/3/rotation;2,32;-143,12;6,23;0,0000;0,0000
9,93;/tracking/trackers/6/rotation;3,91;-137,96;2,02;0,0000;0,0000
9,93;/tracking/trackers/1/rotation;7,73;-138,25;2,47;0,0000;0,0000
9,93;/tracking/trackers/4/rotation;-7,45;-112,75;6,81;0,0000;0,0000
9,93;/tracking/trackers/5/rotation;-24,16;-154,76;17,09;0,0000;0,0000
9,93;/tracking/trackers/2/rotation;0,03;-112,90;-0,05;0,0000;0,0000
9,93;/tracking/trackers/3/rotation;0,67;-149,96;6,37;0,0000;0,0000
9,95;/tracking/trackers/6/rotation;4,16;-139,64;1,97;0,0000;0,0000
9,95;/tracking/trackers/1/rotation;7,97;-139,82;2,48;0,0000;0,0000
9,95;/tracking/trackers/4/rotation;-7,21;-113,07;6,75;0,0000;0,0000
9,95;/tracking/trackers/5/rotation;-23,04;-159,25;17,20;0,0000;0,0000
9,95;/tracking/trackers/2/rotation;0,03;-112,91;-0,05;0,0000;0,0000
9,95;/tracking/trackers/3/rotation;-1,02;-157,02;6,58;0,0000;0,0000
9,96;/tracking/trackers/6/rotation;4,37;-141,35;1,91;0,0000;0,0000
9,96;/tracking/trackers/1/rotation;8,18;-141,21;2,46;0,0000;0,0000
9,96;/tracking/trackers/4/rotation;-6,95;-113,38;6,68;0,0000;0,0000
9,96;/tracking/trackers/5/rotation;-22,10;-163,39;17,27;0,0000;0,0000
9,96;/tracking/trackers/2/rotation;0,03;-112,92;-0,04;0,0000;0,0000
9,96;/tracking/trackers/3/rotation;-2,61;-162,78;6,61;0,0000;0,0000
9,98;/tracking/trackers/6/rotation;4,54;-142,96;1,85;0,0000;0,0000
9,98;/tracking/trackers/1/rotation;8,36;-142,51;2,42;0,0000;0,0000
9,98;/tracking/trackers/4/rotation;-6,65;-113,66;6,61;0,0000;0,0000
9,98;/tracking/trackers/5/rotation;-21,45;-166,75;17,30;0,0000;0,0000
9,98;/tracking/trackers/2/rotation;0,03;-112,92;-0,04;0,0000;0,0000
9,98;/tracking/trackers/3/rotation;-4,75;-169,09;6,65;0,0000;0,0000
10,00;/tracking/trackers/6/rotation;4,66;-144,60;1,76;0,0000;0,0000
10,00;/tracking/trackers/1/rotation;8,54;-143,82;2,36;0,0000;0,0000
10,00;/tracking/trackers/4/rotation;-6,25;-114,15;6,53;0,0000;0,0000
10,00;/tracking/trackers/5/rotation;-21,32;-169,57;17,19;0,0000;0,0000
10,00;/tracking/trackers/2/rotation;0,03;-112,93;-0,05;0,0000;0,0000
10,00;/tracking/trackers/3/rotation;-7,14;-174,10;6,37;0,0000;0,0000
10,01;/tracking/trackers/6/rotation;4,76;-145,92;1,69;0,0000;0,0000
10,01;/tracking/trackers/1/rotation;8,71;-145,02;2,29;0,0000;0,0000
10,01;/tracking/trackers/4/rotation;-5,81;-114,64;6,44;0,0000;0,0000
10,01;/tracking/trackers/5/rotation;-21,47;-171,81;17,01;0,0000;0,0000
10,01;/tracking/trackers/2/rotation;0,03;-112,94;-0,05;0,0000;0,0000
10,01;/tracking/trackers/3/rotation;-9,49;-178,21;6,09;0,0000;0,0000
10,02;/tracking/trackers/6/rotation;4,81;-147,41;1,59;0,0000;0,0000
10,02;/tracking/trackers/1/rotation;8,87;-146,39;2,25;0,0000;0,0000
10,02;/tracking/trackers/4/rotation;-5,19;-115,05;6,37;0,0000;0,0000
10,02;/tracking/trackers/5/rotation;-22,08;-173,14;16,60;0,0000;0,0000
10,02;/tracking/trackers/2/rotation;0,03;-112,96;-0,05;0,0000;0,0000
10,02;/tracking/trackers/3/rotation;-11,61;178,67;5,68;0,0000;0,0000
10,04;/tracking/trackers/6/rotation;4,83;-148,72;1,50;0,0000;0,0000
10,04;/tracking/trackers/1/rotation;8,94;-147,77;2,24;0,0000;0,0000
10,04;/tracking/trackers/4/rotation;-4,63;-115,40;6,31;0,0000;0,0000
10,04;/tracking/trackers/5/rotation;-22,76;-173,91;16,07;0,0000;0,0000
10,04;/tracking/trackers/2/rotation;0,02;-112,98;-0,05;0,0000;0,0000
10,04;/tracking/trackers/3/rotation;-12,71;176,89;5,17;0,0000;0,0000
10,06;/tracking/trackers/6/rotation;4,81;-150,25;1,41;0,0000;0,0000
10,06;/tracking/trackers/1/rotation;9,00;-148,89;2,23;0,0000;0,0000
10,06;/tracking/trackers/4/rotation;-4,16;-115,77;6,26;0,0000;0,0000
10,06;/tracking/trackers/5/rotation;-23,38;-174,24;15,50;0,0000;0,0000
10,06;/tracking/trackers/2/rotation;0,01;-113,00;-0,04;0,0000;0,0000
10,06;/tracking/trackers/3/rotation;-12,73;175,82;4,56;0,0000;0,0000
10,07;/tracking/trackers/6/rotation;4,79;-151,50;1,34;0,0000;0,0000
10,07;/tracking/trackers/1/rotation;8,93;-150,13;2,22;0,0000;0,0000
10,07;/tracking/trackers/4/rotation;-3,75;-116,23;6,21;0,0000;0,0000
10,07;/tracking/trackers/5/rotation;-23,95;-174,23;14,94;0,0000;0,0000
10,07;/tracking/trackers/2/rotation;-0,01;-113,01;-0,01;0,0000;0,0000
10,07;/tracking/trackers/3/rotation;-11,62;175,29;3,83;0,0000;0,0000
10,08;/tracking/trackers/6/rotation;4,77;-152,51;1,28;0,0000;0,0000
10,08;/tracking/trackers/1/rotation;8,88;-151,13;2,22;0,0000;0,0000
10,08;/tracking/trackers/4/rotation;-3,41;-116,72;6,17;0,0000;0,0000
10,08;/tracking/trackers/5/rotation;-24,40;-174,22;14,49;0,0000;0,0000
10,08;/tracking/trackers/2/rotation;-0,05;-113,01;0,03;0,0000;0,0000
10,08;/tracking/trackers/3/rotation;-10,75;174,86;3,26;0,0000;0,0000
10,10;/tracking/trackers/6/rotation;4,76;-153,30;1,23;0,0000;0,0000
10,10;/tracking/trackers/1/rotation;8,83;-151,92;2,22;0,0000;0,0000
10,10;/tracking/trackers/4/rotation;-3,03;-117,36;6,12;0,0000;0,0000
10,10;/tracking/trackers/5/rotation;-24,72;-174,16;14,10;0,0000;0,0000
10,10;/tracking/trackers/2/rotation;-0,11;-113,00;0,11;0,0000;0,0000
10,10;/tracking/trackers/3/rotation;-10,07;174,51;2,81;0,0000;0,0000
10,12;/tracking/trackers/6/rotation;4,74;-153,91;1,19;0,0000;0,0000
10,12;/tracking/trackers/1/rotation;8,71;-153,11;2,08;0,0000;0,0000
10,12;/tracking/trackers/4/rotation;-2,59;-118,05;6,06;0,0000;0,0000
10,12;/tracking/trackers/5/rotation;-24,85;-173,99;13,67;0,0000;0,0000
10,12;/tracking/trackers/2/rotation;-0,19;-113,00;0,23;0,0000;0,0000
10,12;/tracking/trackers/3/rotation;-9,44;174,24;2,45;0,0000;0,0000
10,13;/tracking/trackers/6/rotation;4,73;-154,42;1,16;0,0000;0,0000
10,13;/tracking/trackers/1/rotation;8,84;-154,64;1,92;0,0000;0,0000
10,13;/tracking/trackers/4/rotation;-1,88;-119,18;5,93;0,0000;0,0000
10,13;/tracking/trackers/5/rotation;-24,82;-174,56;13,43;0,0000;0,0000
10,13;/tracking/trackers/2/rotation;-0,35;-113,00;0,49;0,0000;0,0000
10,13;/tracking/trackers/3/rotation;-6,57;175,50;0,77;0,0000;0,0000
10,15;/tracking/trackers/6/rotation;4,70;-154,94;1,15;0,0000;0,0000
10,15;/tracking/trackers/1/rotation;9,04;-155,97;1,83;0,0000;0,0000
10,15;/tracking/trackers/4/rotation;-1,32;-120,29;5,80;0,0000;0,0000
10,15;/tracking/trackers/5/rotation;-24,66;-175,29;13,13;0,0000;0,0000
10,15;/tracking/trackers/2/rotation;-0,56;-112,99;0,83;0,0000;0,0000
10,15;/tracking/trackers/3/rotation;-4,81;176,42;-0,15;0,0000;0,0000
10,16;/tracking/trackers/6/rotation;4,67;-155,37;1,14;0,0000;0,0000
10,16;/tracking/trackers/1/rotation;9,26;-157,23;1,91;0,0000;0,0000
10,16;/tracking/trackers/4/rotation;-0,82;-121,63;5,62;0,0000;0,0000
10,16;/tracking/trackers/5/rotation;-24,25;-176,50;12,56;0,0000;0,0000
10,16;/tracking/trackers/2/rotation;-0,93;-112,98;1,39;0,0000;0,0000
10,16;/tracking/trackers/3/rotation;-3,44;177,09;-0,51;0,0000;0,0000
10,17;/tracking/trackers/6/rotation;4,65;-155,72;1,13;0,0000;0,0000
10,17;/tracking/trackers/1/rotation;9,31;-158,40;2,11;0,0000;0,0000
10,17;/tracking/trackers/4/rotation;-0,33;-123,35;5,34;0,0000;0,0000
10,17;/tracking/trackers/5/rotation;-23,63;-177,91;11,87;0,0000;0,0000
10,17;/tracking/trackers/2/rotation;-1,60;-113,03;2,22;0,0000;0,0000
10,17;/tracking/trackers/3/rotation;-2,46;177,55;-0,52;0,0000;0,0000
10,19;/tracking/trackers/6/rotation;4,56;-156,26;1,16;0,0000;0,0000
10,19;/tracking/trackers/1/rotation;9,34;-159,28;2,25;0,0000;0,0000
10,19;/tracking/trackers/4/rotation;-0,31;-125,10;5,03;0,0000;0,0000
10,19;/tracking/trackers/5/rotation;-22,42;-179,09;11,15;0,0000;0,0000
10,19;/tracking/trackers/2/rotation;-2,40;-113,12;3,05;0,0000;0,0000
10,19;/tracking/trackers/3/rotation;-1,76;177,88;-0,46;0,0000;0,0000
10,21;/tracking/trackers/6/rotation;4,45;-156,86;1,23;0,0000;0,0000
10,21;/tracking/trackers/1/rotation;9,01;-160,17;2,31;0,0000;0,0000
10,21;/tracking/trackers/4/rotation;-0,71;-127,32;4,62;0,0000;0,0000
10,21;/tracking/trackers/5/rotation;-21,23;179,89;10,49;0,0000;0,0000
10,21;/tracking/trackers/2/rotation;-3,99;-113,49;4,25;0,0000;0,0000
10,21;/tracking/trackers/3/rotation;-1,30;178,19;-0,42;0,0000;0,0000
10,22;/tracking/trackers/6/rotation;4,18;-157,62;1,37;0,0000;0,0000
10,22;/tracking/trackers/1/rotation;8,52;-161,22;2,12;0,0000;0,0000
10,22;/tracking/trackers/4/rotation;-1,71;-129,76;4,15;0,0000;0,0000
10,22;/tracking/trackers/5/rotation;-20,03;179,55;9,91;0,0000;0,0000
10,22;/tracking/trackers/2/rotation;-7,03;-114,50;5,89;0,0000;0,0000
10,22;/tracking/trackers/3/rotation;-0,99;178,45;-0,37;0,0000;0,0000
10,24;/tracking/trackers/6/rotation;4,18;-160,27;1,22;0,0000;0,0000
10,24;/tracking/trackers/1/rotation;7,99;-162,56;1,66;0,0000;0,0000
10,24;/tracking/trackers/4/rotation;-3,22;-132,20;3,65;0,0000;0,0000
10,24;/tracking/trackers/5/rotation;-18,88;179,58;9,40;0,0000;0,0000
10,24;/tracking/trackers/2/rotation;-10,84;-115,92;7,51;0,0000;0,0000
10,24;/tracking/trackers/3/rotation;-0,76;178,68;-0,32;0,0000;0,0000
10,25;/tracking/trackers/6/rotation;4,34;-162,45;1,10;0,0000;0,0000
10,25;/tracking/trackers/1/rotation;7,56;-163,94;1,18;0,0000;0,0000
10,25;/tracking/trackers/4/rotation;-4,77;-134,52;3,15;0,0000;0,0000
10,25;/tracking/trackers/5/rotation;-17,94;-179,90;8,94;0,0000;0,0000
10,25;/tracking/trackers/2/rotation;-14,87;-117,72;8,96;0,0000;0,0000
10,25;/tracking/trackers/3/rotation;-0,60;178,89;-0,30;0,0000;0,0000
10,27;/tracking/trackers/6/rotation;4,59;-164,25;1,04;0,0000;0,0000
10,27;/tracking/trackers/1/rotation;7,18;-165,10;0,77;0,0000;0,0000
10,27;/tracking/trackers/4/rotation;-6,85;-136,90;2,60;0,0000;0,0000
10,27;/tracking/trackers/5/rotation;-17,08;-179,46;8,56;0,0000;0,0000
10,27;/tracking/trackers/2/rotation;-19,56;-120,50;10,74;0,0000;0,0000
10,27;/tracking/trackers/3/rotation;-0,49;179,06;-0,28;0,0000;0,0000
10,28;/tracking/trackers/6/rotation;4,78;-165,81;1,00;0,0000;0,0000
10,28;/tracking/trackers/1/rotation;7,28;-167,10;0,36;0,0000;0,0000
10,28;/tracking/trackers/4/rotation;-8,66;-138,65;2,14;0,0000;0,0000
10,28;/tracking/trackers/5/rotation;-16,49;-179,05;8,12;0,0000;0,0000
10,28;/tracking/trackers/2/rotation;-22,44;-122,52;11,84;0,0000;0,0000
10,28;/tracking/trackers/3/rotation;-0,42;179,19;-0,29;0,0000;0,0000
10,30;/tracking/trackers/6/rotation;4,90;-167,89;0,99;0,0000;0,0000
10,30;/tracking/trackers/1/rotation;7,48;-169,03;0,05;0,0000;0,0000
10,30;/tracking/trackers/4/rotation;-10,75;-141,25;1,65;0,0000;0,0000
10,30;/tracking/trackers/5/rotation;-16,06;-178,82;7,75;0,0000;0,0000
10,30;/tracking/trackers/2/rotation;-27,47;-127,95;15,50;0,0000;0,0000
10,30;/tracking/trackers/3/rotation;-0,38;179,29;-0,30;0,0000;0,0000
10,31;/tracking/trackers/6/rotation;4,97;-169,74;0,96;0,0000;0,0000
10,31;/tracking/trackers/1/rotation;7,83;-171,08;-0,16;0,0000;0,0000
10,31;/tracking/trackers/4/rotation;-12,62;-143,83;1,30;0,0000;0,0000
10,31;/tracking/trackers/5/rotation;-15,67;-178,87;7,36;0,0000;0,0000
10,31;/tracking/trackers/2/rotation;-31,57;-134,08;19,82;0,0000;0,0000
10,31;/tracking/trackers/3/rotation;-0,35;179,38;-0,32;0,0000;0,0000
10,33;/tracking/trackers/6/rotation;5,03;-171,60;0,86;0,0000;0,0000
10,33;/tracking/trackers/1/rotation;8,19;-172,90;-0,30;0,0000;0,0000
10,33;/tracking/trackers/4/rotation;-14,41;-146,30;0,98;0,0000;0,0000
10,33;/tracking/trackers/5/rotation;-15,19;-179,06;7,05;0,0000;0,0000
10,33;/tracking/trackers/2/rotation;-34,57;-140,42;24,36;0,0000;0,0000
10,33;/tracking/trackers/3/rotation;-0,32;179,47;-0,33;0,0000;0,0000
10,35;/tracking/trackers/6/rotation;5,08;-173,04;0,79;0,0000;0,0000
10,35;/tracking/trackers/1/rotation;8,53;-174,38;-0,41;0,0000;0,0000
10,35;/tracking/trackers/4/rotation;-16,11;-148,60;0,74;0,0000;0,0000
10,35;/tracking/trackers/5/rotation;-14,82;-179,32;6,78;0,0000;0,0000
10,35;/tracking/trackers/2/rotation;-36,21;-146,69;28,79;0,0000;0,0000
10,35;/tracking/trackers/3/rotation;-0,30;179,55;-0,35;0,0000;0,0000
10,36;/tracking/trackers/6/rotation;5,18;-174,63;0,62;0,0000;0,0000
10,36;/tracking/trackers/1/rotation;8,86;-175,70;-0,54;0,0000;0,0000
10,36;/tracking/trackers/4/rotation;-17,71;-151,32;0,33;0,0000;0,0000
10,36;/tracking/trackers/5/rotation;-14,29;-179,72;6,52;0,0000;0,0000
10,36;/tracking/trackers/2/rotation;-34,86;-152,59;31,94;0,0000;0,0000
10,36;/tracking/trackers/3/rotation;-0,29;179,66;-0,35;0,0000;0,0000
10,37;/tracking/trackers/6/rotation;5,36;-176,21;0,40;0,0000;0,0000
10,37;/tracking/trackers/1/rotation;9,15;-176,88;-0,79;0,0000;0,0000
10,37;/tracking/trackers/4/rotation;-19,21;-153,95;-0,26;0,0000;0,0000
10,37;/tracking/trackers/5/rotation;-13,68;179,95;6,29;0,0000;0,0000
10,37;/tracking/trackers/2/rotation;-32,30;-157,39;33,73;0,0000;0,0000
10,37;/tracking/trackers/3/rotation;-0,27;179,77;-0,34;0,0000;0,0000
10,39;/tracking/trackers/6/rotation;5,56;-177,72;0,19;0,0000;0,0000
10,39;/tracking/trackers/1/rotation;9,27;-177,96;-1,19;0,0000;0,0000
10,39;/tracking/trackers/4/rotation;-20,57;-155,98;-0,74;0,0000;0,0000
10,39;/tracking/trackers/5/rotation;-13,10;179,68;6,09;0,0000;0,0000
10,39;/tracking/trackers/2/rotation;-30,28;-160,89;34,89;0,0000;0,0000
10,39;/tracking/trackers/3/rotation;-0,25;179,89;-0,32;0,0000;0,0000
10,41;/tracking/trackers/6/rotation;5,76;-179,10;0,01;0,0000;0,0000
10,41;/tracking/trackers/1/rotation;9,30;-179,14;-1,69;0,0000;0,0000
10,41;/tracking/trackers/4/rotation;-21,78;-159,47;-2,44;0,0000;0,0000
10,41;/tracking/trackers/5/rotation;-12,55;179,44;5,93;0,0000;0,0000
10,41;/tracking/trackers/2/rotation;-25,13;-164,32;33,87;0,0000;0,0000
10,41;/tracking/trackers/3/rotation;-0,23;-180,00;-0,30;0,0000;0,0000
10,42;/tracking/trackers/6/rotation;5,97;179,42;-0,10;0,0000;0,0000
10,42;/tracking/trackers/1/rotation;9,29;179,74;-2,17;0,0000;0,0000
10,42;/tracking/trackers/4/rotation;-23,15;-162,53;-4,00;0,0000;0,0000
10,42;/tracking/trackers/5/rotation;-11,96;179,13;5,81;0,0000;0,0000
10,42;/tracking/trackers/2/rotation;-20,82;-167,09;32,60;0,0000;0,0000
10,42;/tracking/trackers/3/rotation;-0,22;-179,90;-0,27;0,0000;0,0000
10,44;/tracking/trackers/6/rotation;6,17;177,67;-0,13;0,0000;0,0000
10,44;/tracking/trackers/1/rotation;9,22;178,10;-2,79;0,0000;0,0000
10,44;/tracking/trackers/4/rotation;-24,87;-165,54;-5,48;0,0000;0,0000
10,44;/tracking/trackers/5/rotation;-11,26;178,71;5,71;0,0000;0,0000
10,44;/tracking/trackers/2/rotation;-17,05;-169,39;30,74;0,0000;0,0000
10,44;/tracking/trackers/3/rotation;-0,20;-179,81;-0,24;0,0000;0,0000
10,45;/tracking/trackers/6/rotation;6,34;176,15;-0,12;0,0000;0,0000
10,45;/tracking/trackers/1/rotation;9,13;176,64;-3,32;0,0000;0,0000
10,45;/tracking/trackers/4/rotation;-26,26;-168,10;-6,54;0,0000;0,0000
10,45;/tracking/trackers/5/rotation;-10,65;178,13;5,63;0,0000;0,0000
10,45;/tracking/trackers/2/rotation;-14,56;-170,81;28,42;0,0000;0,0000
10,45;/tracking/trackers/3/rotation;-0,19;-179,76;-0,22;0,0000;0,0000
10,47;/tracking/trackers/6/rotation;6,48;174,81;-0,10;0,0000;0,0000
10,47;/tracking/trackers/1/rotation;9,02;175,08;-3,84;0,0000;0,0000
10,47;/tracking/trackers/4/rotation;-27,32;-170,14;-7,20;0,0000;0,0000
10,47;/tracking/trackers/5/rotation;-10,18;177,70;5,56;0,0000;0,0000
10,47;/tracking/trackers/2/rotation;-12,73;-171,77;25,87;0,0000;0,0000
10,47;/tracking/trackers/3/rotation;-0,18;-179,72;-0,20;0,0000;0,0000
10,49;/tracking/trackers/6/rotation;6,66;173,11;-0,07;0,0000;0,0000
10,49;/tracking/trackers/1/rotation;8,94;173,41;-4,35;0,0000;0,0000
10,49;/tracking/trackers/4/rotation;-28,08;-171,95;-7,58;0,0000;0,0000
10,49;/tracking/trackers/5/rotation;-9,72;177,30;5,50;0,0000;0,0000
10,49;/tracking/trackers/2/rotation;-11,32;-172,40;23,20;0,0000;0,0000
10,49;/tracking/trackers/3/rotation;-0,17;-179,68;-0,18;0,0000;0,0000
10,50;/tracking/trackers/6/rotation;6,83;171,47;-0,06;0,0000;0,0000
10,50;/tracking/trackers/1/rotation;8,92;171,91;-4,78;0,0000;0,0000
10,50;/tracking/trackers/4/rotation;-28,40;-173,28;-7,61;0,0000;0,0000
10,50;/tracking/trackers/5/rotation;-9,15;176,89;5,51;0,0000;0,0000
10,50;/tracking/trackers/2/rotation;-10,22;-172,54;20,10;0,0000;0,0000
10,50;/tracking/trackers/3/rotation;-0,16;-179,65;-0,17;0,0000;0,0000
10,52;/tracking/trackers/6/rotation;6,99;169,92;-0,07;0,0000;0,0000
10,52;/tracking/trackers/1/rotation;8,95;170,43;-5,19;0,0000;0,0000
10,52;/tracking/trackers/4/rotation;-28,59;-174,17;-7,43;0,0000;0,0000
10,52;/tracking/trackers/5/rotation;-8,60;176,52;5,52;0,0000;0,0000
10,52;/tracking/trackers/2/rotation;-9,10;-172,41;16,88;0,0000;0,0000
10,52;/tracking/trackers/3/rotation;-0,15;-179,63;-0,16;0,0000;0,0000
10,53;/tracking/trackers/6/rotation;7,05;168,62;-0,08;0,0000;0,0000
10,53;/tracking/trackers/1/rotation;9,07;169,06;-5,52;0,0000;0,0000
10,53;/tracking/trackers/4/rotation;-28,60;-174,65;-7,27;0,0000;0,0000
10,53;/tracking/trackers/5/rotation;-8,09;176,32;5,56;0,0000;0,0000
10,53;/tracking/trackers/2/rotation;-7,91;-172,29;13,95;0,0000;0,0000
10,53;/tracking/trackers/3/rotation;-0,15;-179,60;-0,15;0,0000;0,0000
10,55;/tracking/trackers/6/rotation;7,10;167,46;-0,09;0,0000;0,0000
10,55;/tracking/trackers/1/rotation;9,26;167,75;-5,81;0,0000;0,0000
10,55;/tracking/trackers/4/rotation;-28,56;-174,78;-7,20;0,0000;0,0000
10,55;/tracking/trackers/5/rotation;-7,62;176,17;5,61;0,0000;0,0000
10,55;/tracking/trackers/2/rotation;-6,38;-172,40;10,98;0,0000;0,0000
10,55;/tracking/trackers/3/rotation;-0,15;-179,58;-0,15;0,0000;0,0000
10,56;/tracking/trackers/6/rotation;7,14;166,15;-0,11;0,0000;0,0000
10,56;/tracking/trackers/1/rotation;9,45;166,51;-6,07;0,0000;0,0000
10,56;/tracking/trackers/4/rotation;-28,44;-174,80;-7,26;0,0000;0,0000
10,56;/tracking/trackers/5/rotation;-7,05;176,02;5,67;0,0000;0,0000
10,56;/tracking/trackers/2/rotation;-4,73;-172,78;8,09;0,0000;0,0000
10,56;/tracking/trackers/3/rotation;-0,15;-179,56;-0,15;0,0000;0,0000
10,58;/tracking/trackers/6/rotation;7,20;164,98;-0,12;0,0000;0,0000
10,58;/tracking/trackers/1/rotation;9,66;165,51;-6,27;0,0000;0,0000
10,58;/tracking/trackers/4/rotation;-28,28;-174,88;-7,53;0,0000;0,0000
10,58;/tracking/trackers/5/rotation;-6,42;175,88;5,76;0,0000;0,0000
