Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
15,58;/tracking/trackers/4/rotation;-13,68;6,77;-0,15;0,0000;0,0000
15,58;/tracking/trackers/5/rotation;-7,38;-5,53;0,19;0,0000;0,0000
15,58;/tracking/trackers/2/rotation;0,97;8,34;0,20;0,0000;0,0000
15,58;/tracking/trackers/3/rotation;0,55;-5,72;-0,22;0,0000;0,0000
15,60;/tracking/trackers/6/rotation;2,07;0,32;0,71;0,0000;0,0000
15,60;/tracking/trackers/1/rotation;4,88;-0,94;-1,06;0,0000;0,0000
15,60;/tracking/trackers/4/rotation;-13,61;6,80;-0,14;0,0000;0,0000
15,60;/tracking/trackers/5/rotation;-7,31;-5,44;0,21;0,0000;0,0000
15,60;/tracking/trackers/2/rotation;0,91;8,33;0,19;0,0000;0,0000
15,60;/tracking/trackers/3/rotation;0,51;-5,71;-0,21;0,0000;0,0000
15,61;/tracking/trackers/6/rotation;2,08;0,41;0,68;0,0000;0,0000
15,61;/tracking/trackers/1/rotation;4,92;-0,77;-1,04;0,0000;0,0000
15,61;/tracking/trackers/4/rotation;-13,48;6,83;-0,12;0,0000;0,0000
15,61;/tracking/trackers/5/rotation;-7,24;-5,36;0,23;0,0000;0,0000
15,61;/tracking/trackers/2/rotation;0,85;8,32;0,19;0,0000;0,0000
15,61;/tracking/trackers/3/rotation;0,46;-5,71;-0,20;0,0000;0,0000
15,63;/tracking/trackers/6/rotation;2,09;0,49;0,65;0,0000;0,0000
15,63;/tracking/trackers/1/rotation;4,97;-0,62;-1,02;0,0000;0,0000
15,63;/tracking/trackers/4/rotation;-13,37;6,86;-0,09;0,0000;0,0000
15,63;/tracking/trackers/5/rotation;-7,19;-5,29;0,24;0,0000;0,0000
15,63;/tracking/trackers/2/rotation;0,76;8,31;0,17;0,0000;0,0000
15,63;/tracking/trackers/3/rotation;0,43;-5,70;-0,20;0,0000;0,0000
15,64;/tracking/trackers/6/rotation;2,09;0,54;0,63;0,0000;0,0000
15,64;/tracking/trackers/1/rotation;5,00;-0,50;-1,00;0,0000;0,0000
15,64;/tracking/trackers/4/rotation;-13,27;6,89;-0,06;0,0000;0,0000
15,64;/tracking/trackers/5/rotation;-7,15;-5,23;0,27;0,0000;0,0000
15,64;/tracking/trackers/2/rotation;0,69;8,29;0,16;0,0000;0,0000
15,64;/tracking/trackers/3/rotation;0,39;-5,70;-0,19;0,0000;0,0000
15,65;/tracking/trackers/6/rotation;2,10;0,59;0,62;0,0000;0,0000
15,65;/tracking/trackers/1/rotation;5,03;-0,41;-0,97;0,0000;0,0000
15,65;/tracking/trackers/4/rotation;-13,11;6,92;-0,03;0,0000;0,0000
15,65;/tracking/trackers/5/rotation;-7,12;-5,18;0,28;0,0000;0,0000
15,65;/tracking/trackers/2/rotation;0,63;8,27;0,15;0,0000;0,0000
15,65;/tracking/trackers/3/rotation;0,36;-5,70;-0,19;0,0000;0,0000
15,67;/tracking/trackers/6/rotation;2,10;0,63;0,60;0,0000;0,0000
15,67;/tracking/trackers/1/rotation;5,04;-0,34;-0,94;0,0000;0,0000
15,67;/tracking/trackers/4/rotation;-13,03;6,95;0,01;0,0000;0,0000
15,67;/tracking/trackers/5/rotation;-7,07;-5,15;0,32;0,0000;0,0000
15,67;/tracking/trackers/2/rotation;0,57;8,26;0,14;0,0000;0,0000
15,67;/tracking/trackers/3/rotation;0,32;-5,71;-0,18;0,0000;0,0000
15,69;/tracking/trackers/6/rotation;2,10;0,66;0,59;0,0000;0,0000
15,69;/tracking/trackers/1/rotation;5,05;-0,28;-0,92;0,0000;0,0000
15,69;/tracking/trackers/4/rotation;-12,99;6,96;0,05;0,0000;0,0000
15,69;/tracking/trackers/5/rotation;-7,02;-5,12;0,35;0,0000;0,0000
15,69;/tracking/trackers/2/rotation;0,50;8,24;0,13;0,0000;0,0000
15,69;/tracking/trackers/3/rotation;0,28;-5,72;-0,17;0,0000;0,0000
15,70;/tracking/trackers/6/rotation;2,10;0,69;0,59;0,0000;0,0000
15,70;/tracking/trackers/1/rotation;5,05;-0,23;-0,89;0,0000;0,0000
15,70;/tracking/trackers/4/rotation;-12,98;6,97;0,09;0,0000;0,0000
15,70;/tracking/trackers/5/rotation;-7,00;-5,14;0,39;0,0000;0,0000
15,70;/tracking/trackers/2/rotation;0,44;8,21;0,11;0,0000;0,0000
15,70;/tracking/trackers/3/rotation;0,25;-5,74;-0,17;0,0000;0,0000
15,72;/tracking/trackers/6/rotation;2,06;0,67;0,59;0,0000;0,0000
15,72;/tracking/trackers/1/rotation;5,04;-0,17;-0,86;0,0000;0,0000
15,72;/tracking/trackers/4/rotation;-12,97;6,97;0,13;0,0000;0,0000
15,72;/tracking/trackers/5/rotation;-6,98;-5,13;0,41;0,0000;0,0000
15,72;/tracking/trackers/2/rotation;0,40;8,20;0,10;0,0000;0,0000
15,72;/tracking/trackers/3/rotation;0,22;-5,77;-0,17;0,0000;0,0000
15,73;/tracking/trackers/6/rotation;2,03;0,66;0,59;0,0000;0,0000
15,73;/tracking/trackers/1/rotation;5,05;-0,12;-0,83;0,0000;0,0000
15,73;/tracking/trackers/4/rotation;-12,96;6,97;0,16;0,0000;0,0000
15,73;/tracking/trackers/5/rotation;-6,97;-5,13;0,43;0,0000;0,0000
15,73;/tracking/trackers/2/rotation;0,36;8,19;0,10;0,0000;0,0000
15,73;/tracking/trackers/3/rotation;0,20;-5,79;-0,17;0,0000;0,0000
15,75;/tracking/trackers/6/rotation;2,00;0,65;0,59;0,0000;0,0000
15,75;/tracking/trackers/1/rotation;5,05;-0,05;-0,80;0,0000;0,0000
15,75;/tracking/trackers/4/rotation;-12,96;6,97;0,19;0,0000;0,0000
15,75;/tracking/trackers/5/rotation;-6,96;-5,12;0,44;0,0000;0,0000
15,75;/tracking/trackers/2/rotation;0,33;8,19;0,09;0,0000;0,0000
15,75;/tracking/trackers/3/rotation;0,19;-5,80;-0,18;0,0000;0,0000
15,76;/tracking/trackers/6/rotation;1,98;0,65;0,62;0,0000;0,0000
15,76;/tracking/trackers/1/rotation;5,06;0,02;-0,78;0,0000;0,0000
15,76;/tracking/trackers/4/rotation;-12,95;6,96;0,22;0,0000;0,0000
15,76;/tracking/trackers/5/rotation;-6,95;-5,12;0,45;0,0000;0,0000
15,76;/tracking/trackers/2/rotation;0,30;8,19;0,09;0,0000;0,0000
15,76;/tracking/trackers/3/rotation;0,17;-5,82;-0,18;0,0000;0,0000
15,78;/tracking/trackers/6/rotation;1,95;1,04;0,69;0,0000;0,0000
15,78;/tracking/trackers/1/rotation;5,08;0,15;-0,74;0,0000;0,0000
15,78;/tracking/trackers/4/rotation;-12,95;6,96;0,28;0,0000;0,0000
15,78;/tracking/trackers/5/rotation;-6,93;-5,06;0,46;0,0000;0,0000
15,78;/tracking/trackers/2/rotation;0,28;8,21;0,09;0,0000;0,0000
15,78;/tracking/trackers/3/rotation;0,16;-5,83;-0,18;0,0000;0,0000
15,79;/tracking/trackers/6/rotation;2,00;1,35;0,75;0,0000;0,0000
15,79;/tracking/trackers/1/rotation;5,10;0,30;-0,70;0,0000;0,0000
15,79;/tracking/trackers/4/rotation;-12,95;6,96;0,33;0,0000;0,0000
15,79;/tracking/trackers/5/rotation;-6,92;-5,01;0,47;0,0000;0,0000
15,79;/tracking/trackers/2/rotation;0,27;8,22;0,09;0,0000;0,0000
15,79;/tracking/trackers/3/rotation;0,16;-5,84;-0,18;0,0000;0,0000
15,81;/tracking/trackers/6/rotation;2,05;1,65;0,81;0,0000;0,0000
15,81;/tracking/trackers/1/rotation;5,12;0,42;-0,67;0,0000;0,0000
15,81;/tracking/trackers/4/rotation;-12,95;6,95;0,38;0,0000;0,0000
15,81;/tracking/trackers/5/rotation;-6,91;-4,97;0,48;0,0000;0,0000
15,81;/tracking/trackers/2/rotation;0,25;8,23;0,10;0,0000;0,0000
15,81;/tracking/trackers/3/rotation;0,15;-5,84;-0,18;0,0000;0,0000
15,82;/tracking/trackers/6/rotation;2,07;1,88;0,86;0,0000;0,0000
15,82;/tracking/trackers/1/rotation;5,13;0,61;-0,64;0,0000;0,0000
15,82;/tracking/trackers/4/rotation;-12,94;6,93;0,43;0,0000;0,0000
15,82;/tracking/trackers/5/rotation;-6,91;-4,93;0,49;0,0000;0,0000
15,82;/tracking/trackers/2/rotation;0,23;8,23;0,10;0,0000;0,0000
15,82;/tracking/trackers/3/rotation;0,15;-5,85;-0,18;0,0000;0,0000
15,84;/tracking/trackers/6/rotation;2,08;2,04;0,90;0,0000;0,0000
15,84;/tracking/trackers/1/rotation;5,14;0,79;-0,61;0,0000;0,0000
15,84;/tracking/trackers/4/rotation;-12,93;6,90;0,48;0,0000;0,0000
15,84;/tracking/trackers/5/rotation;-6,92;-4,90;0,50;0,0000;0,0000
15,84;/tracking/trackers/2/rotation;0,21;8,23;0,10;0,0000;0,0000
15,84;/tracking/trackers/3/rotation;0,14;-5,85;-0,18;0,0000;0,0000
15,86;/tracking/trackers/6/rotation;2,08;2,26;0,96;0,0000;0,0000
15,86;/tracking/trackers/1/rotation;5,15;1,05;-0,59;0,0000;0,0000
15,86;/tracking/trackers/4/rotation;-12,90;6,88;0,53;0,0000;0,0000
15,86;/tracking/trackers/5/rotation;-6,94;-4,83;0,50;0,0000;0,0000
15,86;/tracking/trackers/2/rotation;0,20;8,22;0,10;0,0000;0,0000
15,86;/tracking/trackers/3/rotation;0,14;-5,86;-0,18;0,0000;0,0000
15,87;/tracking/trackers/6/rotation;2,08;2,46;1,02;0,0000;0,0000
15,87;/tracking/trackers/1/rotation;5,17;1,32;-0,57;0,0000;0,0000
15,87;/tracking/trackers/4/rotation;-12,89;6,86;0,59;0,0000;0,0000
15,87;/tracking/trackers/5/rotation;-6,94;-4,74;0,51;0,0000;0,0000
15,87;/tracking/trackers/2/rotation;0,17;8,23;0,10;0,0000;0,0000
15,87;/tracking/trackers/3/rotation;0,15;-5,85;-0,19;0,0000;0,0000
15,89;/tracking/trackers/6/rotation;2,10;2,66;1,08;0,0000;0,0000
15,89;/tracking/trackers/1/rotation;5,18;1,56;-0,55;0,0000;0,0000
15,89;/tracking/trackers/4/rotation;-12,88;6,85;0,66;0,0000;0,0000
15,89;/tracking/trackers/5/rotation;-6,95;-4,67;0,52;0,0000;0,0000
15,89;/tracking/trackers/2/rotation;0,14;8,23;0,10;0,0000;0,0000
15,89;/tracking/trackers/3/rotation;0,15;-5,84;-0,19;0,0000;0,0000
15,90;/tracking/trackers/6/rotation;2,11;2,81;1,14;0,0000;0,0000
15,90;/tracking/trackers/1/rotation;5,18;1,80;-0,53;0,0000;0,0000
15,90;/tracking/trackers/4/rotation;-12,87;6,85;0,73;0,0000;0,0000
15,90;/tracking/trackers/5/rotation;-7,13;-4,39;0,56;0,0000;0,0000
15,90;/tracking/trackers/2/rotation;0,11;8,24;0,10;0,0000;0,0000
15,90;/tracking/trackers/3/rotation;0,13;-5,85;-0,19;0,0000;0,0000
15,92;/tracking/trackers/6/rotation;2,13;2,93;1,18;0,0000;0,0000
15,92;/tracking/trackers/1/rotation;5,17;2,07;-0,49;0,0000;0,0000
15,92;/tracking/trackers/4/rotation;-12,89;6,85;0,79;0,0000;0,0000
15,92;/tracking/trackers/5/rotation;-7,28;-4,10;0,56;0,0000;0,0000
15,92;/tracking/trackers/2/rotation;0,08;8,25;0,09;0,0000;0,0000
15,92;/tracking/trackers/3/rotation;0,12;-5,86;-0,21;0,0000;0,0000
15,93;/tracking/trackers/6/rotation;2,13;3,03;1,21;0,0000;0,0000
15,93;/tracking/trackers/1/rotation;5,15;2,31;-0,46;0,0000;0,0000
15,93;/tracking/trackers/4/rotation;-12,93;6,86;0,85;0,0000;0,0000
15,93;/tracking/trackers/5/rotation;-7,55;-3,91;0,56;0,0000;0,0000
15,93;/tracking/trackers/2/rotation;0,06;8,26;0,09;0,0000;0,0000
15,93;/tracking/trackers/3/rotation;0,11;-5,86;-0,22;0,0000;0,0000
15,95;/tracking/trackers/6/rotation;2,14;3,11;1,24;0,0000;0,0000
15,95;/tracking/trackers/1/rotation;5,09;2,57;-0,43;0,0000;0,0000
15,95;/tracking/trackers/4/rotation;-12,96;6,88;0,92;0,0000;0,0000
15,95;/tracking/trackers/5/rotation;-7,80;-3,74;0,58;0,0000;0,0000
15,95;/tracking/trackers/2/rotation;0,03;8,26;0,09;0,0000;0,0000
15,95;/tracking/trackers/3/rotation;0,11;-5,86;-0,23;0,0000;0,0000
15,96;/tracking/trackers/6/rotation;2,15;3,18;1,26;0,0000;0,0000
15,96;/tracking/trackers/1/rotation;5,01;2,80;-0,41;0,0000;0,0000
15,96;/tracking/trackers/4/rotation;-13,08;6,94;0,98;0,0000;0,0000
15,96;/tracking/trackers/5/rotation;-7,99;-3,61;0,60;0,0000;0,0000
15,96;/tracking/trackers/2/rotation;0,01;8,27;0,09;0,0000;0,0000
15,96;/tracking/trackers/3/rotation;0,11;-5,86;-0,24;0,0000;0,0000
15,98;/tracking/trackers/6/rotation;2,18;3,36;1,34;0,0000;0,0000
15,98;/tracking/trackers/1/rotation;4,92;3,01;-0,38;0,0000;0,0000
15,98;/tracking/trackers/4/rotation;-13,14;7,03;1,04;0,0000;0,0000
15,98;/tracking/trackers/5/rotation;-8,15;-3,50;0,62;0,0000;0,0000
15,98;/tracking/trackers/2/rotation;-0,01;8,28;0,08;0,0000;0,0000
15,98;/tracking/trackers/3/rotation;0,11;-5,85;-0,24;0,0000;0,0000
15,99;/tracking/trackers/6/rotation;2,19;3,54;1,41;0,0000;0,0000
15,99;/tracking/trackers/1/rotation;4,84;3,20;-0,35;0,0000;0,0000
15,99;/tracking/trackers/4/rotation;-13,20;7,11;1,10;0,0000;0,0000
15,99;/tracking/trackers/5/rotation;-8,28;-3,40;0,64;0,0000;0,0000
15,99;/tracking/trackers/2/rotation;-0,03;8,30;0,08;0,0000;0,0000
15,99;/tracking/trackers/3/rotation;0,11;-5,85;-0,25;0,0000;0,0000
16,01;/tracking/trackers/6/rotation;2,20;3,70;1,49;0,0000;0,0000
16,01;/tracking/trackers/1/rotation;4,75;3,38;-0,32;0,0000;0,0000
16,01;/tracking/trackers/4/rotation;-13,21;7,21;1,16;0,0000;0,0000
16,01;/tracking/trackers/5/rotation;-8,33;-3,31;0,65;0,0000;0,0000
16,01;/tracking/trackers/2/rotation;-0,05;8,32;0,08;0,0000;0,0000
16,01;/tracking/trackers/3/rotation;0,11;-5,85;-0,25;0,0000;0,0000
16,03;/tracking/trackers/6/rotation;2,04;4,25;1,58;0,0000;0,0000
16,03;/tracking/trackers/1/rotation;4,69;3,58;-0,26;0,0000;0,0000
16,03;/tracking/trackers/4/rotation;-13,22;7,29;1,20;0,0000;0,0000
16,03;/tracking/trackers/5/rotation;-8,33;-3,25;0,67;0,0000;0,0000
16,03;/tracking/trackers/2/rotation;-0,08;8,34;0,07;0,0000;0,0000
16,03;/tracking/trackers/3/rotation;0,11;-5,85;-0,25;0,0000;0,0000
16,04;/tracking/trackers/6/rotation;1,90;4,67;1,60;0,0000;0,0000
16,04;/tracking/trackers/1/rotation;4,68;3,78;-0,20;0,0000;0,0000
16,04;/tracking/trackers/4/rotation;-13,23;7,36;1,25;0,0000;0,0000
16,04;/tracking/trackers/5/rotation;-8,31;-3,19;0,68;0,0000;0,0000
16,04;/tracking/trackers/2/rotation;-0,11;8,36;0,06;0,0000;0,0000
16,04;/tracking/trackers/3/rotation;0,10;-5,84;-0,26;0,0000;0,0000
16,06;/tracking/trackers/6/rotation;1,73;5,06;1,60;0,0000;0,0000
16,06;/tracking/trackers/1/rotation;4,70;3,97;-0,14;0,0000;0,0000
16,06;/tracking/trackers/4/rotation;-13,21;7,41;1,30;0,0000;0,0000
16,06;/tracking/trackers/5/rotation;-8,24;-3,15;0,70;0,0000;0,0000
16,06;/tracking/trackers/2/rotation;-0,15;8,38;0,05;0,0000;0,0000
16,06;/tracking/trackers/3/rotation;0,10;-5,84;-0,26;0,0000;0,0000
16,07;/tracking/trackers/6/rotation;1,56;5,39;1,57;0,0000;0,0000
16,07;/tracking/trackers/1/rotation;4,74;4,15;-0,09;0,0000;0,0000
16,07;/tracking/trackers/4/rotation;-12,96;7,47;1,36;0,0000;0,0000
16,07;/tracking/trackers/5/rotation;-8,16;-3,12;0,72;0,0000;0,0000
16,07;/tracking/trackers/2/rotation;-0,17;8,39;0,04;0,0000;0,0000
16,07;/tracking/trackers/3/rotation;0,10;-5,84;-0,26;0,0000;0,0000
16,09;/tracking/trackers/6/rotation;1,41;5,68;1,55;0,0000;0,0000
16,09;/tracking/trackers/1/rotation;4,78;4,32;-0,05;0,0000;0,0000
16,09;/tracking/trackers/4/rotation;-12,69;7,53;1,44;0,0000;0,0000
16,09;/tracking/trackers/5/rotation;-8,08;-3,09;0,74;0,0000;0,0000
16,09;/tracking/trackers/2/rotation;-0,19;8,39;0,04;0,0000;0,0000
16,09;/tracking/trackers/3/rotation;0,10;-5,84;-0,26;0,0000;0,0000
16,10;/tracking/trackers/6/rotation;1,27;5,94;1,51;0,0000;0,0000
16,10;/tracking/trackers/1/rotation;4,82;4,48;-0,03;0,0000;0,0000
16,10;/tracking/trackers/4/rotation;-12,45;7,60;1,52;0,0000;0,0000
16,10;/tracking/trackers/5/rotation;-8,00;-3,05;0,76;0,0000;0,0000
16,10;/tracking/trackers/2/rotation;-0,20;8,40;0,03;0,0000;0,0000
16,10;/tracking/trackers/3/rotation;0,10;-5,84;-0,26;0,0000;0,0000
16,12;/tracking/trackers/6/rotation;1,16;6,15;1,48;0,0000;0,0000
16,12;/tracking/trackers/1/rotation;4,85;4,63;-0,01;0,0000;0,0000
16,12;/tracking/trackers/4/rotation;-12,21;7,69;1,62;0,0000;0,0000
16,12;/tracking/trackers/5/rotation;-7,93;-2,99;0,82;0,0000;0,0000
16,12;/tracking/trackers/2/rotation;-0,21;8,42;0,03;0,0000;0,0000
16,12;/tracking/trackers/3/rotation;0,10;-5,82;-0,26;0,0000;0,0000
16,13;/tracking/trackers/6/rotation;1,08;6,31;1,45;0,0000;0,0000
16,13;/tracking/trackers/1/rotation;4,88;4,74;0,01;0,0000;0,0000
16,13;/tracking/trackers/4/rotation;-11,98;7,78;1,72;0,0000;0,0000
16,13;/tracking/trackers/5/rotation;-7,87;-2,91;0,92;0,0000;0,0000
16,13;/tracking/trackers/2/rotation;-0,21;8,44;0,03;0,0000;0,0000
16,13;/tracking/trackers/3/rotation;0,10;-5,82;-0,26;0,0000;0,0000
16,14;/tracking/trackers/6/rotation;1,03;6,43;1,43;0,0000;0,0000
16,14;/tracking/trackers/1/rotation;4,91;4,83;0,01;0,0000;0,0000
16,14;/tracking/trackers/4/rotation;-11,77;7,88;1,85;0,0000;0,0000
16,14;/tracking/trackers/5/rotation;-7,85;-2,77;1,26;0,0000;0,0000
16,14;/tracking/trackers/2/rotation;-0,22;8,46;0,03;0,0000;0,0000
16,14;/tracking/trackers/3/rotation;0,10;-5,83;-0,25;0,0000;0,0000
16,16;/tracking/trackers/6/rotation;1,00;6,52;1,40;0,0000;0,0000
16,16;/tracking/trackers/1/rotation;4,94;4,90;0,00;0,0000;0,0000
16,16;/tracking/trackers/4/rotation;-11,57;7,99;1,98;0,0000;0,0000
16,16;/tracking/trackers/5/rotation;-7,88;-2,66;1,57;0,0000;0,0000
16,16;/tracking/trackers/2/rotation;-0,22;8,48;0,03;0,0000;0,0000
16,16;/tracking/trackers/3/rotation;0,11;-5,84;-0,25;0,0000;0,0000
16,18;/tracking/trackers/6/rotation;0,99;6,61;1,37;0,0000;0,0000
16,18;/tracking/trackers/1/rotation;4,96;4,97;-0,01;0,0000;0,0000
16,18;/tracking/trackers/4/rotation;-11,40;8,08;2,12;0,0000;0,0000
16,18;/tracking/trackers/5/rotation;-8,16;-2,59;1,79;0,0000;0,0000
16,18;/tracking/trackers/2/rotation;-0,23;8,50;0,03;0,0000;0,0000
16,18;/tracking/trackers/3/rotation;0,14;-5,84;-0,26;0,0000;0,0000
16,19;/tracking/trackers/6/rotation;1,00;6,69;1,35;0,0000;0,0000
16,19;/tracking/trackers/1/rotation;4,99;5,07;-0,03;0,0000;0,0000
16,19;/tracking/trackers/4/rotation;-11,25;8,16;2,26;0,0000;0,0000
16,19;/tracking/trackers/5/rotation;-8,49;-2,52;1,98;0,0000;0,0000
16,19;/tracking/trackers/2/rotation;-0,23;8,51;0,03;0,0000;0,0000
16,19;/tracking/trackers/3/rotation;0,18;-5,82;-0,28;0,0000;0,0000
16,21;/tracking/trackers/6/rotation;1,03;6,78;1,33;0,0000;0,0000
16,21;/tracking/trackers/1/rotation;5,02;5,20;-0,05;0,0000;0,0000
16,21;/tracking/trackers/4/rotation;-11,10;8,22;2,40;0,0000;0,0000
16,21;/tracking/trackers/5/rotation;-8,90;-2,46;2,15;0,0000;0,0000
16,21;/tracking/trackers/2/rotation;-0,24;8,51;0,03;0,0000;0,0000
16,21;/tracking/trackers/3/rotation;0,23;-5,79;-0,31;0,0000;0,0000
16,22;/tracking/trackers/6/rotation;1,07;6,88;1,32;0,0000;0,0000
16,22;/tracking/trackers/1/rotation;5,03;5,35;-0,07;0,0000;0,0000
16,22;/tracking/trackers/4/rotation;-10,94;8,28;2,54;0,0000;0,0000
16,22;/tracking/trackers/5/rotation;-9,54;-2,41;2,30;0,0000;0,0000
16,22;/tracking/trackers/2/rotation;-0,25;8,52;0,03;0,0000;0,0000
16,22;/tracking/trackers/3/rotation;0,32;-5,74;-0,36;0,0000;0,0000
16,24;/tracking/trackers/6/rotation;1,13;6,99;1,31;0,0000;0,0000
16,24;/tracking/trackers/1/rotation;5,04;5,55;-0,08;0,0000;0,0000
16,24;/tracking/trackers/4/rotation;-10,79;8,33;2,70;0,0000;0,0000
16,24;/tracking/trackers/5/rotation;-10,23;-2,40;2,40;0,0000;0,0000
16,24;/tracking/trackers/2/rotation;-0,27;8,53;0,03;0,0000;0,0000
16,24;/tracking/trackers/3/rotation;0,44;-5,68;-0,42;0,0000;0,0000
16,26;/tracking/trackers/6/rotation;1,24;7,16;1,30;0,0000;0,0000
16,26;/tracking/trackers/1/rotation;5,05;5,78;-0,09;0,0000;0,0000
16,26;/tracking/trackers/4/rotation;-10,62;8,39;2,85;0,0000;0,0000
16,26;/tracking/trackers/5/rotation;-11,18;-2,41;2,46;0,0000;0,0000
16,26;/tracking/trackers/2/rotation;-0,29;8,55;0,03;0,0000;0,0000
16,26;/tracking/trackers/3/rotation;0,66;-5,61;-0,54;0,0000;0,0000
16,27;/tracking/trackers/6/rotation;1,41;7,43;1,31;0,0000;0,0000
16,27;/tracking/trackers/1/rotation;5,06;6,08;-0,06;0,0000;0,0000
16,27;/tracking/trackers/4/rotation;-10,48;8,45;2,97;0,0000;0,0000
16,27;/tracking/trackers/5/rotation;-12,22;-2,44;2,48;0,0000;0,0000
16,27;/tracking/trackers/2/rotation;-0,30;8,56;0,03;0,0000;0,0000
16,27;/tracking/trackers/3/rotation;0,93;-5,54;-0,68;0,0000;0,0000
16,28;/tracking/trackers/6/rotation;1,54;7,69;1,34;0,0000;0,0000
16,28;/tracking/trackers/1/rotation;5,08;6,35;-0,01;0,0000;0,0000
16,28;/tracking/trackers/4/rotation;-10,35;8,51;3,07;0,0000;0,0000
16,28;/tracking/trackers/5/rotation;-13,14;-2,44;2,46;0,0000;0,0000
16,28;/tracking/trackers/2/rotation;-0,30;8,57;0,03;0,0000;0,0000
16,28;/tracking/trackers/3/rotation;1,25;-5,47;-0,83;0,0000;0,0000
16,30;/tracking/trackers/6/rotation;1,63;8,02;1,39;0,0000;0,0000
16,30;/tracking/trackers/1/rotation;5,13;6,65;0,06;0,0000;0,0000
16,30;/tracking/trackers/4/rotation;-10,24;8,55;3,15;0,0000;0,0000
16,30;/tracking/trackers/5/rotation;-13,91;-2,46;2,36;0,0000;0,0000
16,30;/tracking/trackers/2/rotation;-0,31;8,58;0,03;0,0000;0,0000
16,30;/tracking/trackers/3/rotation;1,73;-5,29;-1,04;0,0000;0,0000
16,31;/tracking/trackers/6/rotation;1,66;8,28;1,45;0,0000;0,0000
16,31;/tracking/trackers/1/rotation;5,21;6,99;0,16;0,0000;0,0000
16,31;/tracking/trackers/4/rotation;-10,17;8,60;3,28;0,0000;0,0000
16,31;/tracking/trackers/5/rotation;-14,72;-2,47;2,27;0,0000;0,0000
16,31;/tracking/trackers/2/rotation;-0,32;8,60;0,02;0,0000;0,0000
16,31;/tracking/trackers/3/rotation;2,50;-5,03;-1,37;0,0000;0,0000
16,33;/tracking/trackers/6/rotation;1,69;8,63;1,52;0,0000;0,0000
16,33;/tracking/trackers/1/rotation;5,37;7,54;0,32;0,0000;0,0000
16,33;/tracking/trackers/4/rotation;-10,11;8,66;3,42;0,0000;0,0000
16,33;/tracking/trackers/5/rotation;-15,59;-2,48;2,08;0,0000;0,0000
16,33;/tracking/trackers/2/rotation;-0,33;8,62;0,02;0,0000;0,0000
16,33;/tracking/trackers/3/rotation;4,35;-4,63;-2,13;0,0000;0,0000
16,35;/tracking/trackers/6/rotation;1,72;8,95;1,59;0,0000;0,0000
16,35;/tracking/trackers/1/rotation;5,52;8,01;0,47;0,0000;0,0000
16,35;/tracking/trackers/4/rotation;-10,06;8,71;3,53;0,0000;0,0000
16,35;/tracking/trackers/5/rotation;-16,51;-2,42;1,85;0,0000;0,0000
16,35;/tracking/trackers/2/rotation;-0,34;8,63;0,02;0,0000;0,0000
16,35;/tracking/trackers/3/rotation;6,49;-3,98;-3,01;0,0000;0,0000
16,37;/tracking/trackers/6/rotation;1,78;9,34;1,66;0,0000;0,0000
16,37;/tracking/trackers/1/rotation;5,67;8,44;0,62;0,0000;0,0000
16,37;/tracking/trackers/4/rotation;-10,01;8,76;3,63;0,0000;0,0000
16,37;/tracking/trackers/5/rotation;-17,41;-2,26;1,61;0,0000;0,0000
16,37;/tracking/trackers/2/rotation;-0,33;8,64;0,01;0,0000;0,0000
16,37;/tracking/trackers/3/rotation;8,53;-3,24;-3,90;0,0000;0,0000
16,38;/tracking/trackers/6/rotation;1,84;9,74;1,73;0,0000;0,0000
16,38;/tracking/trackers/1/rotation;5,81;8,83;0,76;0,0000;0,0000
16,38;/tracking/trackers/4/rotation;-9,65;8,95;3,71;0,0000;0,0000
16,38;/tracking/trackers/5/rotation;-18,40;-1,76;1,35;0,0000;0,0000
16,38;/tracking/trackers/2/rotation;-0,32;8,65;0,01;0,0000;0,0000
16,38;/tracking/trackers/3/rotation;9,87;-2,06;-4,75;0,0000;0,0000
16,39;/tracking/trackers/6/rotation;1,88;10,07;1,79;0,0000;0,0000
16,39;/tracking/trackers/1/rotation;5,95;9,16;0,88;0,0000;0,0000
16,39;/tracking/trackers/4/rotation;-9,33;9,10;3,77;0,0000;0,0000
16,39;/tracking/trackers/5/rotation;-19,19;-1,12;1,20;0,0000;0,0000
16,39;/tracking/trackers/2/rotation;-0,30;8,66;0,01;0,0000;0,0000
16,39;/tracking/trackers/3/rotation;10,53;-0,96;-5,39;0,0000;0,0000
16,41;/tracking/trackers/6/rotation;1,92;10,43;1,84;0,0000;0,0000
16,41;/tracking/trackers/1/rotation;6,09;9,44;1,00;0,0000;0,0000
16,41;/tracking/trackers/4/rotation;-8,93;9,21;3,79;0,0000;0,0000
16,41;/tracking/trackers/5/rotation;-19,90;-0,09;1,14;0,0000;0,0000
16,41;/tracking/trackers/2/rotation;-0,27;8,67;0,01;0,0000;0,0000
16,41;/tracking/trackers/3/rotation;10,00;0,23;-5,66;0,0000;0,0000
16,42;/tracking/trackers/6/rotation;1,96;10,76;1,87;0,0000;0,0000
16,42;/tracking/trackers/1/rotation;6,23;9,69;1,10;0,0000;0,0000
16,42;/tracking/trackers/4/rotation;-8,52;9,29;3,79;0,0000;0,0000
